timestamp,time_seconds,facial_quadrant,facial_arousal,facial_valence,facial_intensity,facial_excitement,facial_calmness,facial_positivity,facial_negativity,facial_angry,facial_disgust,facial_fear,facial_happy,facial_sad,facial_surprise,facial_neutral,voice_segment_start,voice_segment_end,voice_pitch_mean,voice_pitch_std,voice_pitch_range,voice_pitch_variation,voice_volume_mean,voice_volume_std,voice_volume_range,voice_spectral_centroid,voice_spectral_centroid_std,voice_spectral_bandwidth,voice_spectral_rolloff,voice_zero_crossing_rate,voice_mfcc_1,voice_mfcc_1_std,voice_mfcc_2,voice_mfcc_2_std,voice_mfcc_3,voice_mfcc_3_std,voice_mfcc_4,voice_mfcc_4_std,voice_mfcc_5,voice_mfcc_5_std,voice_mfcc_6,voice_mfcc_6_std,voice_mfcc_7,voice_mfcc_7_std,voice_mfcc_8,voice_mfcc_8_std,voice_mfcc_9,voice_mfcc_9_std,voice_mfcc_10,voice_mfcc_10_std,voice_mfcc_11,voice_mfcc_11_std,voice_mfcc_12,voice_mfcc_12_std,voice_mfcc_13,voice_mfcc_13_std,voice_speech_rate,voice_silence_ratio,voice_harmonic_ratio,voice_tremor,voice_arousal,voice_valence,voice_intensity,voice_stress,voice_happy,voice_angry,voice_sad,voice_fear,voice_surprise,voice_disgust,voice_neutral,combined_arousal,combined_valence,combined_intensity,combined_quadrant,fused_angry,fused_disgust,fused_fear,fused_happy,fused_sad,fused_surprise,fused_neutral,fused_arousal,fused_valence,fused_intensity,fused_stress,fused_dominant_emotion,fused_quadrant,fused_positivity,fused_negativity,fused_excitement,fused_calmness
2025-11-29 13:29:24.979473,0.0,Calm,-0.53251845,0.20780015,0.09377205,-0.6243301,0.6243301,0.111806184,-0.111806184,0.037421554,4.464032e-06,0.015359703,0.0024952667,0.03844617,4.4894758e-05,0.90622795,0,22050,133.16719,53.335567,289.2159,0.40051582,4.0932846e-05,5.75611e-06,3.2412318e-05,3315.869638030031,230.00437811739064,3162.851094199413,7354.812344637784,0.1299826882102272,-818.9635,24.862406,64.73708,5.9586754,16.749285,2.9564602,18.199183,2.659102,8.626576,2.8128479,15.539795,3.3410234,-2.8628113,3.3426309,6.464279,3.0390599,-1.0769458,3.3849015,7.438051,4.024315,-0.44046432,2.5503542,2.3738534,3.383633,-0.62717766,3.53039,1.0,1.0,0.4666118,63.233086,-0.24284798,-0.3600799898816594,0.120564080774784,0.6347460150718689,0.0874052732213686,0.0328493037622762,0.3366978735384076,0.0825437492891176,0.092472316815008,0.0885407366207676,0.2794907467530541,-0.3876832,-0.0761399199820284,0.1071680672466754,Tired,0.03604987892868286,0.026565345808630278,0.03551491688673528,0.027968268656410576,0.12792168106152227,0.027773121375102402,0.7182067890259163,-0.44561730899999996,0.037436108035502166,0.1018096592324352,0.6347460150718689,neutral,Calm,0.037436108035502166,-0.037436108035502166,0.0,0.44561730899999996
2025-11-29 13:29:25.980223,1.0,Tired,-0.006245315,-0.26826763,0.5808993,-0.07803179,0.07803179,-0.33489606,0.33489606,0.29518837,0.00017932293,0.13669263,0.014854709,0.12621291,0.0077714208,0.4191007,22050,44100,132.24968,50.375916,215.16472,0.38091522,4.140354e-05,4.262484e-06,2.4796114e-05,3246.288769988193,189.1560058672762,3151.603293126085,7304.40507368608,0.1318359375,-815.9662,7.8275843,66.87727,5.478339,17.32488,2.8950303,18.632643,3.7992067,9.472175,3.224379,14.950692,1.9176432,-4.054702,2.627695,7.3151307,3.5219882,0.07711358,2.9128735,8.042902,2.8147094,-0.71387523,3.075406,2.5274127,2.8032138,0.12595743,2.902826,8.0,1.0,0.50559825,55.300896,0.513716,-0.3519596943254073,0.1146886050701141,0.6061108112335205,0.1264913834851254,0.063183735479471,0.1854467858108635,0.1484702296947675,0.1593482790803887,0.1442436755117679,0.1728159109376156,0.25373533,-0.3101136629280845,0.3477939516305923,Stressed,0.22558697964384128,0.043398628704530366,0.14022590990843026,0.04834571134553762,0.14398307274325906,0.05324447828411661,0.34521526328128466,0.14974307949999996,-0.29337524929762215,0.4410360915210342,0.6061108112335205,neutral,Stressed,-0.29337524929762215,0.29337524929762215,0.14974307949999996,0.0
2025-11-29 13:29:26.980675,2.0,Calm,-0.57966834,0.18500158,0.11453575,-0.6622905,0.6622905,0.0866819,-0.0866819,0.016713971,1.1442296e-06,0.010927658,7.532595e-05,0.08681379,3.8665285e-06,0.88546425,44100,66150,134.9494,62.800182,295.55515,0.46536094,4.093083e-05,3.651003e-06,1.9268698e-05,3270.1942295910603,225.82836152660516,3156.2095168206174,7312.724720348011,0.13134765625,-816.4851,7.11468,66.53778,5.561183,16.98001,2.7954993,18.157906,3.2304897,8.951993,3.4175503,14.95412,3.1902077,-2.989216,2.9289873,6.2043457,3.5234723,-2.3168702,2.6417499,6.8516846,2.902477,-0.7450216,3.0176282,3.0917802,3.5152671,0.1337212,2.8577383,6.0,1.0,0.52103055,80.511566,0.631935,-0.3426642042744624,0.1400175988674163,0.6506984829902649,0.1286010414088692,0.0767856061666615,0.1518406521091358,0.1570448968646549,0.1971561709606041,0.1366518163383308,0.1519198161517435,0.026133329,-0.078831311183595,0.127276673913002,Stressed,0.034735461549998445,0.04099634586221924,0.05476282965939647,0.038633040587660754,0.10632184863274075,0.059149557858131224,0.665400919845523,-0.21618733799999998,0.02670184471766128,0.12218030466022489,0.6506984829902649,neutral,Calm,0.02670184471766128,-0.02670184471766128,0.0,0.21618733799999998
2025-11-29 13:29:27.981084,3.0,Stressed,0.022730857,-0.13196559,0.53207153,-0.06449136,0.06449136,-0.18476447,0.18476447,0.138727,0.00021259881,0.21246392,1.9987749e-05,0.067368604,0.11327951,0.47492844,66150,88200,162.68748,73.03867,318.05716,0.44895077,3.9928593e-05,4.591698e-06,2.433603e-05,3301.8372975461434,194.04071404519516,3166.1918400214813,7355.791126598011,0.1284623579545454,-818.05804,8.00536,65.38128,4.3777514,16.788033,3.303451,17.762371,3.738676,8.092871,3.5095391,14.1975765,3.3307142,-2.1701765,3.137249,7.6507244,3.6464593,-0.67048055,4.3055773,7.2049146,3.6665804,-0.87479424,2.7462702,1.9956836,2.9911835,0.12657551,2.633786,7.0,1.0,0.48683122,68.75459,0.6089504,-0.3534086614435237,0.1350845247507095,0.6947057843208313,0.117690433971221,0.0747869420109972,0.1604967328788638,0.1699339141347047,0.1853947662988435,0.148600042931293,0.1430971677740765,0.3158406,-0.2426871269735356,0.3335780277848243,Stressed,0.11954498260329914,0.0447288320463879,0.1997049182404114,0.0353211216156663,0.09530704266365914,0.13491408688965303,0.3753790583322229,0.1985967199,-0.1983985114330571,0.4129754284252128,0.6947057843208313,neutral,Stressed,-0.1983985114330571,0.1983985114330571,0.1985967199,0.0
2025-11-29 13:29:28.981486,4.0,Tired,-0.5121849,-0.03715962,0.3826149,-0.55580586,0.55580586,-0.118389,0.118389,0.019632734,1.0509724e-09,0.025086902,7.315259e-05,0.28182197,0.056000162,0.6173851,88200,110250,155.07242,62.939106,246.74641,0.40586913,4.2099073e-05,5.375078e-06,2.825466e-05,3269.628481916256,224.90332897789955,3152.96895818301,7317.863325639205,0.1337113813920454,-815.5047,8.081779,65.441986,5.609879,16.653194,2.6768038,19.086927,3.4659119,8.88332,3.808237,13.7442875,3.1951678,-3.8443708,3.9447968,7.669844,4.0473237,-0.23435603,3.03965,8.515476,3.108426,-0.2519623,3.4600234,3.5304253,3.2111092,0.29144844,3.1619084,6.0,1.0,0.48633388,84.72436,0.5486587,-0.3575473201957394,0.1221817284822464,0.6601278781890869,0.1187026002346784,0.0678454119368241,0.1777143090223704,0.1627741198861208,0.1669885452087683,0.1505138649326814,0.1554611487785564,0.018236905,-0.1973534709556425,0.252398319542408,Stressed,0.034096537381047225,0.0451541602154851,0.06639306736583624,0.03566198688340352,0.2505896717067111,0.0892966769626305,0.4788079146335669,-0.19393182000000003,-0.13327593005872182,0.3044849485446739,0.6601278781890869,neutral,Tired,-0.13327593005872182,0.13327593005872182,0.0,0.19393182000000003
2025-11-29 13:29:29.981873,5.0,Calm,-0.47154284,0.2481673,0.14033175,-0.5540194,0.5540194,0.16400634,-0.16400634,0.021004416,3.0282848e-13,0.007210007,0.0463856,0.037731618,0.028000098,0.8526683,110250,132300,168.93549,54.04931,181.61792,0.31994054,3.9836123e-05,4.175196e-06,2.217777e-05,3304.1918789524702,214.01701950360476,3155.462555804525,7347.960870916193,0.1330677379261363,-815.8155,10.350418,65.70199,5.823532,17.136005,2.4722242,18.630516,3.1929958,8.732146,4.0878277,14.924206,3.5380359,-3.2234151,2.0922346,6.7909517,2.0215936,-1.6802636,3.1981986,7.6509356,3.79323,-0.7824766,3.02145,1.8534623,2.5235424,-0.6395252,2.16726,8.0,1.0,0.46862397,64.61276,0.42833495,-0.3601156658039255,0.0963805243372917,0.6388543248176575,0.1167063190489065,0.0526131358975795,0.2116696526430616,0.1563445143884128,0.1304473797311863,0.1557878446811686,0.1764311536096844,-0.021603942,-0.0559741798095784,0.1183561347424984,Tired,0.03048703196927385,0.046736353404562565,0.051950359216523835,0.06748181571467195,0.08991302839291847,0.05873428251935589,0.6497971560829053,-0.201579503,0.06568241025882236,0.1271463823011875,0.6388543248176575,neutral,Calm,0.06568241025882236,-0.06568241025882236,0.0,0.201579503
2025-11-29 13:29:30.982264,6.0,Calm,-0.109158576,0.40760517,0.4188817,-0.14641932,0.14641932,0.36486977,-0.36486977,0.014000537,5.4641447e-15,0.007185051,0.3066456,0.0070505072,0.08400003,0.5811182,132300,154350,128.0203,48.601173,275.9618,0.37963647,4.1946478e-05,3.0975145e-06,1.7605897e-05,3202.0915348147205,159.89330238362675,3143.074080033689,7254.976584694602,0.123324307528409,-816.05084,8.691728,67.877655,4.844959,16.91402,3.499322,18.224232,3.1184874,7.888817,3.215544,14.386048,3.2858953,-2.9182959,3.2782533,7.1881194,3.7562785,-0.49147275,2.662937,7.596022,3.599185,0.09906135,3.204678,3.372522,3.0313709,1.3691506,3.1733918,10.0,1.0,0.52541316,64.17075,0.5119314,-0.3490653296352243,0.1143104135990142,0.5911513566970825,0.1319734146171671,0.0625406492114185,0.1842270748025629,0.1437329924219594,0.1593801344754495,0.137452969267527,0.1806927652039153,0.20138642,0.0292699207841944,0.2665960639715194,Excited,0.028562570663425546,0.04123589078026192,0.04814943342658781,0.25424394438515013,0.06020347748076887,0.10661406134263485,0.46099056956117457,0.0771684168,0.1806040201094327,0.32751031407970427,0.5911513566970825,neutral,Excited,0.1806040201094327,-0.1806040201094327,0.0771684168,0.0
2025-11-29 13:29:31.982678,7.0,Calm,-0.54750806,0.06928885,0.23511034,-0.6130905,0.6130905,-0.025130495,0.025130495,0.03468888,2.4656028e-06,0.021322604,8.593624e-05,0.17200151,0.0070089623,0.76488966,154350,176400,142.08418,57.345478,254.5776,0.40360212,4.130292e-05,4.3882146e-06,2.360912e-05,3246.3885066865782,198.84283442854752,3157.998820797191,7290.702126242898,0.1231356534090909,-818.1495,8.564869,65.935585,4.954545,17.228445,3.2633889,19.327793,2.9444335,9.940154,2.9357622,16.032696,2.45766,-2.6790767,2.1400566,6.9215016,2.9347572,-1.2631822,2.8216448,7.1231747,3.5435767,0.6073606,2.706764,2.8813505,2.3256707,0.1416257,3.0188417,4.0,1.0,0.4883524,80.81514,0.34947658,-0.3597093962702329,0.121493674814701,0.6398270726203918,0.1127646142125253,0.0594769200641141,0.2146297432495976,0.1410878072728841,0.1493452222136671,0.135929937838428,0.1867657551487836,-0.09901574,-0.1452102732198027,0.1783020086586475,Tired,0.04212529201923423,0.0407807072734884,0.057252164981865236,0.03388953963175759,0.18478997997487928,0.04970984027410013,0.5914524885446351,-0.278412668,-0.059410623881069866,0.20102534044441028,0.6398270726203918,neutral,Tired,-0.059410623881069866,0.059410623881069866,0.0,0.278412668
2025-11-29 13:29:32.983076,8.0,Tired,-0.30618244,-0.022284538,0.35422254,-0.38123894,0.38123894,-0.10835652,0.10835652,0.047740117,9.451317e-08,0.15723196,0.00044175264,0.12077589,0.028032739,0.6387775,176400,198450,145.39137,42.415092,156.10611,0.29173046,4.190809e-05,5.7641564e-06,3.0257885e-05,3253.113631733494,211.09077808259892,3150.128963851971,7296.330122514205,0.1283069957386363,-817.1709,8.569224,65.38052,5.197449,16.870413,2.8437018,19.544518,2.9142268,9.670704,4.047849,16.089758,3.6784585,-2.0698738,3.3400779,7.779327,3.6158528,-0.120192654,4.051802,7.4079585,3.4258094,-1.1102741,3.135145,1.3715948,3.3874953,-0.87809235,2.845479,7.0,1.0,0.4919415,50.620094,0.3888626,-0.3563810500740858,0.0879382193088531,0.5803015828132629,0.1247179808217483,0.0474381292946579,0.2219586692989726,0.1406855649817964,0.1198247866814423,0.1479712704676671,0.1974035984537153,0.041340083,-0.1893327938139365,0.2210803776979446,Stressed,0.04764952068839736,0.044391447299519125,0.1522680414945389,0.037724621094524485,0.15113072378969178,0.05557035330443269,0.5063653295361146,-0.09766892799999999,-0.12251349162222575,0.2743372437926559,0.5803015828132629,neutral,Tired,-0.12251349162222575,0.12251349162222575,0.0,0.09766892799999999
2025-11-29 13:29:33.983485,9.0,Calm,-0.27299067,0.031711653,0.30888152,-0.36097592,0.36097592,-0.060230598,0.060230598,0.029016132,1.1220114e-07,0.20510043,0.0074879187,0.052585848,0.014691079,0.6911185,198450,220500,142.11134,65.15951,252.16982,0.45851025,4.263744e-05,3.4286472e-06,1.4960071e-05,3254.9092032444505,205.31467634240056,3165.601124403106,7341.354092684659,0.1304043856534091,-815.36975,8.563713,66.17088,5.3867903,16.880415,3.392786,16.999147,3.4761093,9.340023,2.5046687,16.047384,2.9666238,-2.4123735,3.4897134,7.0934863,3.0962033,-1.4411099,2.8536494,8.385993,2.3722146,-0.14904624,2.9420612,3.7970116,2.709611,0.8095665,2.9178696,8.0,1.0,0.52416784,85.88971,0.622362,-0.3432486697382452,0.1379794478416443,0.6555711627006531,0.1291781426968121,0.0754671844732558,0.1538378784107724,0.1579192718356742,0.1935694960940431,0.1355776704140902,0.1544503560753518,0.17468567,-0.1557685084316493,0.2234304845333099,Stressed,0.04295144774197674,0.04067337966502505,0.19094608255070225,0.04399498589904363,0.08296145712323172,0.06835460412821293,0.5301180568226055,-0.0043848690000000135,-0.08077644382147356,0.2576108983524933,0.6555711627006531,neutral,Tired,-0.08077644382147356,0.08077644382147356,0.0,0.0043848690000000135
