timestamp,time_seconds,facial_quadrant,facial_arousal,facial_valence,facial_intensity,facial_excitement,facial_calmness,facial_positivity,facial_negativity,facial_angry,facial_disgust,facial_fear,facial_happy,facial_sad,facial_surprise,facial_neutral,voice_segment_start,voice_segment_end,voice_pitch_mean,voice_pitch_std,voice_pitch_range,voice_pitch_variation,voice_volume_mean,voice_volume_std,voice_volume_range,voice_spectral_centroid,voice_spectral_centroid_std,voice_spectral_bandwidth,voice_spectral_rolloff,voice_zero_crossing_rate,voice_mfcc_1,voice_mfcc_1_std,voice_mfcc_2,voice_mfcc_2_std,voice_mfcc_3,voice_mfcc_3_std,voice_mfcc_4,voice_mfcc_4_std,voice_mfcc_5,voice_mfcc_5_std,voice_mfcc_6,voice_mfcc_6_std,voice_mfcc_7,voice_mfcc_7_std,voice_mfcc_8,voice_mfcc_8_std,voice_mfcc_9,voice_mfcc_9_std,voice_mfcc_10,voice_mfcc_10_std,voice_mfcc_11,voice_mfcc_11_std,voice_mfcc_12,voice_mfcc_12_std,voice_mfcc_13,voice_mfcc_13_std,voice_speech_rate,voice_silence_ratio,voice_harmonic_ratio,voice_tremor,voice_arousal,voice_valence,voice_dominance,voice_intensity,voice_stress,voice_happy,voice_angry,voice_sad,voice_fear,voice_surprise,voice_disgust,voice_neutral,combined_arousal,combined_valence,combined_intensity,combined_quadrant,fused_angry,fused_disgust,fused_fear,fused_happy,fused_sad,fused_surprise,fused_neutral,fused_arousal,fused_valence,fused_intensity,fused_stress,fused_dominant_emotion,fused_quadrant,fused_positivity,fused_negativity,fused_excitement,fused_calmness
2025-11-30 01:30:07.116128,0.0,Calm,-0.5412127,0.23993179,0.05656308,-0.6376126,0.6376126,0.14343755,-0.14343755,0.028057776,1.24179545e-14,0.014004941,9.6195706e-08,0.014500272,1.2726903e-09,0.9364369,0,22050,143.54474,59.228325,218.57779,0.4126123,0.029357951,0.043155517,0.1275929,2312.731664920299,995.9180280786378,2415.878386584977,5264.8681640625,0.0829412286931818,-489.1468,204.05609,62.401768,69.44952,-13.028428,41.384514,24.47115,29.592054,0.21778569,17.880173,9.306454,8.747028,3.0702047,10.911891,-3.1735907,15.443799,-0.3412995,7.309149,-4.346029,10.451135,-3.6460426,10.303907,4.0541453,10.08348,-4.481428,8.090793,3.0,0.6818181818181818,0.34949443,55.94872,-0.0446612834930419,-0.2186146974563598,-0.0075678825378417,0.5128177718682723,0.48368198,0.0740809569158984,0.273732748548868,0.1295073541605155,0.1202171017967143,0.0771269081081041,0.1800420850173779,0.1452928544505282,-0.2929369807243347,0.0106585472822189,0.2846904256127097,Calm,0.10176026776466039,0.05401262550522206,0.04586858923901428,0.02222435441176372,0.04900239664815465,0.02313807332331444,0.6990936863351584,-0.39224727504791257,0.10236784376309206,0.19343948756048165,0.48368198,neutral,Calm,0.10236784376309206,-0.10236784376309206,0.0,0.39224727504791257
2025-11-30 01:30:08.117228,1.0,Calm,-0.36264294,0.13930221,0.19080001,-0.4581359,0.4581359,0.056817867,-0.056817867,0.084150136,1.25597935e-11,0.056113847,0.0070033637,0.015531664,0.028001027,0.8092,22050,44100,168.26935,91.46734,294.82904,0.54357696,0.111178376,0.03280028,0.12415907,1495.1182909676982,569.4553117633875,1597.8299888862605,3212.362393465909,0.0490500710227272,-213.75844,81.112785,140.15172,22.297787,-36.817467,34.54412,76.76861,31.535374,2.3283765,23.770247,18.503965,13.283435,-17.224434,17.057371,-7.9506145,15.969064,-0.583412,13.447935,-18.108824,14.344264,-20.987535,12.930608,11.887714,7.3656645,-5.3190465,4.9049096,6.0,0.0,0.8362883,62.09222,-0.1974782943725586,-0.1520866155624389,-0.0716038942337036,0.8630730986595154,0.4832573,0.2063027307430293,0.0,0.0167347046768472,0.1108533485955462,0.1009518427902738,0.0438166234798798,0.5213407497144236,-0.2800606191158294,-0.006392203271389,0.5269365549087525,Tired,0.05890509519999999,0.013144987052755797,0.07253569747866385,0.0667931738129088,0.01589257620305416,0.04988627173708214,0.722842224914327,-0.31309354631176756,0.051885562331268335,0.3924819365978546,0.4832573,neutral,Calm,0.051885562331268335,-0.051885562331268335,0.0,0.31309354631176756
2025-11-30 01:30:09.117807,2.0,Calm,-0.32738858,0.13074443,0.24446136,-0.4176799,0.4176799,0.051637046,-0.051637046,0.042375974,8.020803e-07,0.09794041,0.017245732,0.03479744,0.05210106,0.7625386,44100,66150,267.91895,103.07595,303.00446,0.3847281,0.071433336,0.029141858,0.10505533,2687.9116603355224,1502.3999618121222,1844.1884679937536,4653.129438920455,0.1879327947443181,-256.20197,112.848595,72.53356,87.30208,-13.4725895,33.860413,90.85414,39.53717,-20.476152,30.571613,20.01138,26.401,-11.316934,28.016426,6.7648726,19.70224,-13.534649,15.07603,-14.8694315,16.828789,-33.469757,11.485696,15.4563055,10.9153,-12.693707,9.34743,4.0,0.0,0.45060554,96.23181,-0.2623660564422607,-0.2817741632461548,-0.0779834389686584,0.8154184103012085,0.6243273,0.0763910479333923,0.3660961353678241,0.0180592025801092,0.1301248191254647,0.0472812221487476,0.1384963255519048,0.2235512330631258,-0.2948773205280304,-0.075514867901802,0.5299398839473725,Tired,0.13949202241034722,0.04154945912178144,0.1075957327376394,0.03498932678001769,0.029775968774032758,0.050655108644624275,0.6008423899189377,-0.3078818229326782,0.006988852026153555,0.41574847509036256,0.6243273,neutral,Calm,0.006988852026153555,-0.006988852026153555,0.0,0.3078818229326782
2025-11-30 01:30:10.118263,3.0,Calm,-0.39438766,0.11984138,0.19555509,-0.48623455,0.48623455,0.033941224,-0.033941224,0.07743476,4.323785e-08,0.05631774,0.0004522918,0.040313095,0.02103716,0.8044449,66150,88200,196.73897,91.931335,300.73645,0.46727568,0.069977604,0.028906934,0.12016728,2548.5409042998613,1206.9488722562894,1862.127330490887,4686.652721058239,0.1343328302556818,-221.13701,90.302,88.763306,73.33078,-33.02428,48.20653,88.12381,29.905756,-9.139878,17.862926,18.912516,20.482916,-23.740076,14.728474,-2.3120043,16.300875,-9.5422125,12.330042,-5.9344835,18.1628,-29.44903,12.676792,16.678726,8.947478,-10.078887,10.582676,5.0,0.0227272727272727,0.6538437,54.83056,-0.0804227590560913,0.4660711288452148,-0.0236201286315917,0.8333645278757269,0.49537376,0.4602633251413886,0.0,0.0087329422745142,0.0763525162585424,0.0903509515124504,0.0553365091768542,0.30896375563625,-0.2374052107334137,0.2929562553763389,0.5144598093899814,Calm,0.054204332,0.01660098301955126,0.06232817287756272,0.13839560180241658,0.030839049182354257,0.041831297453735115,0.655800556690875,-0.3001981897168274,0.22371030465356445,0.38689792136271806,0.49537376,neutral,Calm,0.22371030465356445,-0.22371030465356445,0.0,0.3001981897168274
2025-11-30 01:30:11.118675,4.0,Calm,-0.5601261,0.25350544,0.04299915,-0.6564466,0.6564466,0.15631612,-0.15631612,0.021097187,1.2563875e-10,0.0070040263,9.200791e-06,0.01488861,1.418691e-07,0.9500009,88200,110250,241.3793,105.32842,290.8518,0.43636063,0.03215062,0.02367689,0.07640989,4067.58567249844,1635.2547113031228,1944.239394951203,6095.364657315341,0.3172274502840909,-362.31058,143.30301,15.492812,81.082886,11.643777,50.403778,57.154335,38.054768,-35.426445,27.406296,40.288216,29.138144,-22.629198,20.163948,7.0744176,20.153418,-13.299758,25.148212,2.341115,20.338861,-23.666246,16.069342,17.166243,10.482293,-11.027531,17.7896,7.0,0.2954545454545454,0.14128122,96.47006,-0.0384280085563659,0.0631608963012695,0.0685327053070068,0.6637780297886242,0.639966,0.0789743738366157,0.0,0.0812230826392409,0.2176260034823637,0.1791463408061223,0.3161215165816283,0.1269086826540289,-0.2992770671844482,0.1583331674337387,0.3533885890787298,Calm,0.0147680309,0.09483645506243561,0.0701906194547091,0.023698752704684706,0.034788951791772264,0.053744001550206685,0.7030732347962086,-0.40361667256690975,0.19640207689038086,0.22923281393658726,0.639966,neutral,Calm,0.19640207689038086,-0.19640207689038086,0.0,0.40361667256690975
2025-11-30 01:30:12.119079,5.0,Calm,-0.4823143,0.1033968,0.20922875,-0.5602197,0.5602197,0.010404006,-0.010404006,0.04403089,0.00013241023,0.047465887,0.004395887,0.10607685,0.00712685,0.79077125,110250,132300,231.4499,100.033424,290.71906,0.43220335,0.07749418,0.027375916,0.10184061,2498.4256519574947,1236.557586602543,1936.2334227454603,4586.327570134943,0.1363636363636363,-215.5566,60.437428,76.67331,73.89954,-16.096899,32.450638,88.17735,28.29715,-14.426495,18.789637,20.37105,15.359116,-17.803886,11.576279,6.5142956,17.919508,-19.423134,12.18225,-4.9699636,13.488062,-28.20356,12.49508,14.476441,11.051809,-15.375045,9.038347,7.0,0.0,0.75740814,61.9521,-0.2552530765533447,-0.5177758932113647,-0.0344046354293823,0.8296609997749329,0.53245807,0.0695015998046338,0.4798488841076815,0.0190506675426299,0.117187165418751,0.0313898381789224,0.0654886868441832,0.2175331498727634,-0.3687836825847626,-0.2071895450353622,0.519444876909256,Tired,0.17477628823230443,0.01973929321425496,0.06838227052562529,0.023927600841390142,0.07996899526278897,0.014405746453676718,0.618799819961829,-0.4141959329660034,-0.08295500796340942,0.39535842493247986,0.53245807,neutral,Tired,-0.08295500796340942,0.08295500796340942,0.0,0.4141959329660034
2025-11-30 01:30:13.119468,6.0,Tired,-0.55130017,-0.061590195,0.35716116,-0.59396374,0.59396374,-0.15598534,0.15598534,0.04900012,1.4969466e-13,0.024979066,4.8702288e-05,0.28313327,4.34522e-09,0.63583887,132300,154350,175.69067,85.824196,243.45341,0.48849604,0.07189879,0.050576985,0.14651868,1993.2914787609047,1021.525174659639,1755.437866928704,3864.4758744673295,0.1114723899147727,-285.65427,130.95064,101.34072,75.28785,-33.401997,32.449467,49.314346,38.554955,3.944641,23.735489,21.832163,18.829723,-18.24389,14.835897,-8.656423,19.76096,-8.840108,14.165373,-11.525112,16.569704,-16.984154,13.337821,8.648212,14.757368,-5.9170337,13.777375,7.0,0.25,0.5415119,92.86105,-0.0723285675048828,-0.1390510201454162,-0.0253570079803466,0.771548843383789,0.50825506,0.1723782657000898,0.0,0.0369254038796292,0.1549614975869688,0.1313781134904185,0.1559852556471738,0.3483714636957196,-0.3118143677711487,-0.1003206074237823,0.5643550038337708,Tired,0.034300084,0.04679557669425692,0.06397379547609064,0.05174757131162694,0.20927091016388877,0.03941343708877955,0.5495986481087158,-0.40760868925146476,-0.08482844254362486,0.48147746501513666,0.50825506,neutral,Tired,-0.08482844254362486,0.08482844254362486,0.0,0.40760868925146476
2025-11-30 01:30:14.119879,7.0,Calm,-0.2803893,0.14714015,0.259641,-0.37161106,0.37161106,0.07933672,-0.07933672,0.036538273,2.7493004e-07,0.090888456,0.02045865,0.023432624,0.088322714,0.740359,154350,176400,227.14024,97.72542,282.31757,0.43024263,0.046655193,0.022868315,0.07668592,2501.843225294956,1420.104074105246,2048.0123966038136,4703.781405362216,0.1488591974431818,-276.92163,77.51883,92.3621,63.8298,-4.6321177,35.512905,57.09541,30.558132,-24.540503,28.473793,32.301815,22.362225,-9.599189,15.684833,17.092714,24.175838,-22.357048,16.38571,-10.574891,12.22105,-30.49742,11.427251,15.549117,9.86001,-9.361661,11.847316,6.0,0.0227272727272727,0.6653563,76.76355,-0.3527159690856933,0.1700137853622436,-0.1446210145950317,0.8222546393221075,0.5728085,0.2420193177349254,0.0,0.0169493431658964,0.0831943720586888,0.0651795015742773,0.058535995703739,0.534121469762473,-0.3165526390075683,0.1585769653320312,0.5409478155049411,Calm,0.0255767911,0.017560991162149698,0.08858023081760664,0.08692685032047762,0.021487639749768916,0.08137975027228318,0.6784877409287419,-0.302087300725708,0.15400224060867307,0.42842509179663224,0.5728085,neutral,Calm,0.15400224060867307,-0.15400224060867307,0.0,0.302087300725708
2025-11-30 01:30:15.120265,8.0,Calm,-0.52886486,0.215244,0.083358645,-0.6234297,0.6234297,0.11876226,-0.11876226,0.035168983,4.8044546e-10,0.02101338,1.177702e-05,0.027163846,6.6308337e-07,0.91664135,176400,198450,261.9185,119.24901,303.59827,0.45529053,0.075158946,0.03092128,0.111697115,2304.2515477013744,1090.6243529740948,1878.9899718885256,4328.418523615057,0.1265647194602272,-211.40767,81.334145,99.23157,49.608707,-27.70884,40.301823,85.30943,26.677025,-1.8418409,20.459114,10.715622,18.995235,-26.172483,12.96028,2.5391107,15.526952,-18.143612,15.028353,-17.796974,17.743904,-29.827553,11.077437,17.665216,9.098676,-10.880863,7.6068864,5.0,0.0,0.5795316,113.44212,-0.067994475364685,-0.0100793838500976,-0.010974109172821,0.8365871787071228,0.57037157,0.2028163473327877,0.0,0.0130984336149979,0.14194124582684,0.1314009133432528,0.1152050103171779,0.3955380495649436,-0.2984296679496765,0.1025823056697845,0.4599729120731354,Calm,0.0246182881,0.03456150343146519,0.057291739748052004,0.060853148113836304,0.02294422228449937,0.03942073816133484,0.7603103598694831,-0.39060374460940545,0.1476469848449707,0.3093272051121368,0.57037157,neutral,Calm,0.1476469848449707,-0.1476469848449707,0.0,0.39060374460940545
2025-11-30 01:30:16.120651,9.0,Calm,-0.52936983,0.21335293,0.08523613,-0.62354475,0.62354475,0.11686398,-0.11686398,0.035110485,4.0175242e-13,0.021000406,4.0812207e-08,0.029125195,4.6355684e-09,0.91476387,198450,220500,287.6746,101.872765,291.00967,0.354125,0.07183599,0.03553903,0.14159513,2035.4312033929125,829.2302224011878,1829.670610273184,4064.881480823864,0.1060901988636363,-231.02187,94.40584,112.745514,54.371635,-26.14315,31.479328,58.239525,45.1683,-24.09596,30.180254,12.943848,21.2638,-14.4165535,14.117797,-2.794306,15.309588,-21.34539,14.950431,-20.968454,11.978865,-27.292458,11.641954,15.540114,11.637359,-6.432718,14.910829,7.0,0.0227272727272727,0.49645954,83.964935,-0.0172967314720153,0.2683885097503662,0.0381379127502441,0.7994193250482733,0.561408,0.3141899537601393,0.0,0.0120307392769116,0.1343780935793993,0.1058107095129252,0.1264628097977916,0.3071276940728327,-0.2733332812786102,0.2408707216382026,0.4423277285966006,Calm,0.024577339499999996,0.0379388429396187,0.055013712273819786,0.09425701469658669,0.023996858283073477,0.03174321609877544,0.7324730172218498,-0.3757479004416046,0.22986360392510985,0.299491088514482,0.561408,neutral,Calm,0.22986360392510985,-0.22986360392510985,0.0,0.3757479004416046
