timestamp,time_seconds,facial_quadrant,facial_arousal,facial_valence,facial_intensity,facial_excitement,facial_calmness,facial_positivity,facial_negativity,facial_angry,facial_disgust,facial_fear,facial_happy,facial_sad,facial_surprise,facial_neutral,voice_segment_start,voice_segment_end,voice_pitch_mean,voice_pitch_std,voice_pitch_range,voice_pitch_variation,voice_volume_mean,voice_volume_std,voice_volume_range,voice_spectral_centroid,voice_spectral_centroid_std,voice_spectral_bandwidth,voice_spectral_rolloff,voice_zero_crossing_rate,voice_mfcc_1,voice_mfcc_1_std,voice_mfcc_2,voice_mfcc_2_std,voice_mfcc_3,voice_mfcc_3_std,voice_mfcc_4,voice_mfcc_4_std,voice_mfcc_5,voice_mfcc_5_std,voice_mfcc_6,voice_mfcc_6_std,voice_mfcc_7,voice_mfcc_7_std,voice_mfcc_8,voice_mfcc_8_std,voice_mfcc_9,voice_mfcc_9_std,voice_mfcc_10,voice_mfcc_10_std,voice_mfcc_11,voice_mfcc_11_std,voice_mfcc_12,voice_mfcc_12_std,voice_mfcc_13,voice_mfcc_13_std,voice_speech_rate,voice_silence_ratio,voice_harmonic_ratio,voice_tremor,voice_arousal,voice_valence,voice_intensity,voice_stress,voice_dominance,voice_happy,voice_angry,voice_sad,voice_fear,voice_surprise,voice_disgust,voice_neutral,combined_arousal,combined_valence,combined_intensity,combined_quadrant,fused_angry,fused_disgust,fused_fear,fused_happy,fused_sad,fused_surprise,fused_neutral,fused_arousal,fused_valence,fused_intensity,fused_stress,fused_dominant_emotion,fused_quadrant,fused_positivity,fused_negativity,fused_excitement,fused_calmness
2025-12-03 14:13:43.964583,0.0,Tired,-0.1538195628753153,-0.067899847082853,0.6534093630915707,-0.1734767578096355,0.1734767578096355,-0.1226146035278725,0.1226146035278725,0.0752678508368822,0.0269449835345137,0.0955984401015135,0.1620424710223093,0.2396715629559296,0.0538840546404222,0.3465906542081098,0,22050,138.20155,57.123764,294.93173,0.41333663,0.00034153266,0.0005025161,0.0018604486,2861.5161721232657,946.3502136606398,2952.6354825747358,6247.565252130682,0.1236128373579545,-751.4628,35.874947,62.271103,32.105053,21.368547,11.204384,33.412098,14.250148,18.88813,15.43538,20.91664,10.589062,-0.3837288,8.189055,8.101162,16.21906,1.8854961,9.158769,3.969448,3.929666,1.9160713,7.61839,0.04719108,7.280523,4.361315,7.0241327,5.0,1.0,0.04442987,75.80359,0.5622572,-0.605913414604897,0.1274163275957107,0.8262901902198792,-0.98292338848114,0.0037233308733018,0.1820738076908425,0.1257468312953805,0.2967190502834486,0.0505938009031797,0.3389214871584859,0.0022216917953606,0.2042188039009348,-0.336906630843875,0.3904128453436407,Stressed,0.10730963789307028,0.12053793462170537,0.15593462315609402,0.11454672897760702,0.20549414345776484,0.052896978519249446,0.24327996548428502,0.06100346598727928,-0.22930391733946617,0.4956114524428127,0.8262901902198792,neutral,Stressed,-0.22930391733946617,0.22930391733946617,0.06100346598727928,0.0
2025-12-03 14:13:44.966235,1.0,Tired,-0.0535211598796181,-0.1143038300167755,0.7041595029903971,-0.0778413277078696,0.0778413277078696,-0.1659732019434341,0.1659732019434341,0.0917586984483711,0.027438443372044,0.147645550266416,0.1599178097787009,0.2184813639544847,0.0589176371703801,0.2958405227584892,22050,44100,144.35344,68.05174,283.4786,0.47142446,5.0655286e-05,7.190421e-06,3.962885e-05,3661.120935311848,223.1455854351605,3284.7297373813635,7795.998313210227,0.1863458806818181,-788.02673,7.982823,53.109013,5.5807333,15.400015,3.6272912,18.68709,3.814515,10.292659,2.644987,11.325744,2.8019247,1.864206,3.4245155,6.134769,3.8129923,3.2057073,3.1191652,5.364224,3.7201884,1.4770839,3.7247312,1.0764422,3.1191828,0.86835,3.266881,6.0,1.0,0.5291016,81.1793,0.64052606,-0.2875572995584871,0.1419338881969452,0.6638697981834412,-0.9974672198295592,0.1186867121250781,0.1775541047904746,0.0950180546685104,0.2495332963423165,0.1419841721261562,0.1685123752404773,0.0487112847069866,0.2935024482050273,-0.2009305647876313,0.4230466955936711,Stressed,0.11749732035100215,0.06976062293257398,0.17821187408918615,0.14754848048261404,0.1814423711686924,0.08383759765711292,0.2217017513430384,0.15469300608426734,-0.16627987087928897,0.5354918185523615,0.6638697981834412,neutral,Stressed,-0.16627987087928897,0.16627987087928897,0.15469300608426734,0.0
2025-12-03 14:13:45.966640,2.0,Tired,-0.0961556954731647,-0.1222604167392044,0.7106381767003681,-0.1141153445042811,0.1141153445042811,-0.173538805715343,0.173538805715343,0.0840970806256571,0.0278902524773397,0.1252184758920027,0.1576467725688257,0.2525549995742722,0.0632305955622706,0.289361857896992,44100,66150,141.3176,49.77379,230.27652,0.35221225,4.6858044e-05,4.056186e-06,2.2875858e-05,3732.8336160871327,127.38374929634544,3275.5433621617326,7868.428178267045,0.1928156072443181,-787.48834,9.09297,52.1684,4.378589,12.8215065,6.2215195,16.34737,3.0885177,9.868183,3.273671,10.467997,3.6733384,1.3473167,3.0607777,5.56189,3.6129034,2.1227655,3.0404873,4.726909,3.0514262,0.23418738,2.9484048,1.9645793,3.0758696,1.4415247,3.1719675,5.0,1.0,0.50185895,73.3588,0.47358906,-0.2891600526798323,0.106132261455059,0.6043027639389038,-0.9976571202278136,0.1137914268580524,0.1328782378747582,0.1724844694758085,0.2231174163128281,0.0994604626628097,0.1808532323199602,0.0774147544957826,0.188716683608785,-0.2057102347095184,0.4083852190777136,Stressed,0.09873142780038742,0.07377914643012584,0.15458815801825032,0.1444901688555937,0.22853384054473305,0.07409955569243233,0.22577772687662917,0.0747677311687847,-0.17233030752139278,0.5292864021267754,0.6043027639389038,sad,Stressed,-0.17233030752139278,0.17233030752139278,0.0747677311687847,0.0
2025-12-03 14:13:46.966990,3.0,Stressed,0.0306343655477846,-0.0442460569367438,0.6154502202573231,-0.0194937529381303,0.0194937529381303,-0.0827901787502469,0.0827901787502469,0.2006871300934088,0.0283217709727074,0.0698594310320571,0.1555607528291827,0.0937986716950848,0.0672224636348822,0.3845498136503615,66150,88200,127.9253,44.75879,196.46991,0.34988222,4.8344395e-05,5.2099726e-06,2.6728478e-05,3639.302511083568,133.63452711126158,3294.1873350133874,7830.745072798295,0.1743275035511363,-790.25116,8.195971,55.00864,4.023454,14.596932,3.5343382,17.340462,4.206962,11.054957,2.7401662,10.526151,3.0051148,0.5203758,2.9161184,4.218905,3.376363,2.3326948,2.8781312,4.2972274,3.295777,1.3244151,3.305642,2.5626702,3.0382931,1.338328,3.317486,6.0,1.0,0.54300797,49.66096,0.47034276,-0.283382658211792,0.1054481118917465,0.5669660568237305,-0.9975827932357788,0.1260677532182098,0.1326606289241495,0.1756593332029765,0.2110770988960354,0.1008442578413391,0.1673323906055294,0.0863585373117602,0.2504885604327363,-0.1638143575742679,0.3604491660745348,Stressed,0.180279179742631,0.070024956862554,0.1122247313912506,0.14671285294589081,0.1183568701474523,0.07730900189681927,0.2950924307487811,0.16254688388344923,-0.11598703731925825,0.4624495877476501,0.5669660568237305,neutral,Stressed,-0.11598703731925825,0.11598703731925825,0.16254688388344923,0.0
2025-12-03 14:13:47.967313,4.0,Calm,-0.1319618164659206,0.0241502577315425,0.5651590495262483,-0.1709983570608235,0.1709983570608235,-0.0268108535507402,0.0268108535507402,0.0652785328205739,0.0287362447614429,0.0954378148619124,0.1549704521217848,0.1498468583954151,0.0708891465651189,0.4348409774571812,88200,110250,146.69627,52.35999,199.60742,0.35692787,5.1769042e-05,5.5839596e-06,3.2253334e-05,3525.519552046368,171.63725707372302,3299.271926897939,7756.60233931108,0.1615767045454545,-787.6932,8.71188,59.691086,5.6361003,17.11956,5.707228,15.978348,5.0131207,11.151656,3.8746176,11.572222,2.9368148,1.900434,3.4411445,5.828511,2.8910818,2.8028643,3.5182257,6.143905,2.5672102,1.0918971,4.137049,1.5726246,2.67947,1.3903686,2.361472,6.0,1.0,0.5211286,66.960434,0.4802426,-0.3080831850825113,0.1075960546731948,0.6063803434371948,-0.9974115490913392,0.1138138956786634,0.1379245071243254,0.1711444079014247,0.2266637377813583,0.0979236935939906,0.1760340835690149,0.0764956743512224,0.1741403967559007,-0.1419664636754844,0.3363775520997216,Stressed,0.08707232511169935,0.07292559640371449,0.13480559173774614,0.14262348518884838,0.15623612324721797,0.0789995106737804,0.3273373865253935,0.0516995084738556,-0.07551977511267365,0.42789015107033224,0.6063803434371948,neutral,Stressed,-0.07551977511267365,0.07551977511267365,0.0516995084738556,0.0
2025-12-03 14:13:48.967668,5.0,Excited,0.1257057492625637,0.2217764356398052,0.7237316765977144,0.1205816815206849,-0.1205816815206849,0.1973820826861031,-0.1973820826861031,0.0671467273711663,0.0291340514760849,0.0725097979544466,0.3889573743407778,0.0854222968933016,0.0805614285619369,0.2762683432892315,110250,132300,144.01334,51.109795,254.32877,0.35489625,5.2040632e-05,5.9200142e-06,3.180545e-05,3518.5755999856992,220.02230864837023,3304.770803770343,7781.561279296875,0.1556729403409091,-787.47675,10.936507,61.44786,6.75819,18.47306,5.242749,15.503934,3.8100154,10.74401,3.5790026,9.964258,3.298458,1.0066402,2.91518,5.6055,3.2507823,0.99972785,2.8922076,4.558307,2.326207,0.5161526,2.8645253,1.868616,2.5661373,2.1629238,3.2027676,8.0,1.0,0.51537836,69.26673,0.47740114,-0.3115142353301948,0.106989286839962,0.6039016842842102,-0.9973979592323304,0.1118363745413905,0.1377973033174727,0.1730842689618487,0.2261469290463551,0.0967057194027221,0.1786209195209727,0.0758084852092378,0.3015534433072767,-0.0448688998451948,0.4153604817188382,Stressed,0.08834190015505822,0.07398011188955124,0.11860093728201915,0.30582107440096157,0.11172088851386572,0.08540471581417246,0.21613038586523337,0.23121436648379456,0.06178923434880519,0.5387089596703887,0.6039016842842102,happy,Excited,0.06178923434880519,-0.06178923434880519,0.23121436648379456,0.0
2025-12-03 14:13:49.967987,6.0,Excited,0.1257057492625637,0.2217764356398052,0.7237316765977144,0.1205816815206849,-0.1205816815206849,0.1973820826861031,-0.1973820826861031,0.0671467273711663,0.0291340514760849,0.0725097979544466,0.3889573743407778,0.0854222968933016,0.0805614285619369,0.2762683432892315,132300,154350,150.20964,59.804134,273.40558,0.39813778,5.2700754e-05,5.546828e-06,2.7625938e-05,3515.157970877557,192.3536155810745,3342.196846153341,7813.861083984375,0.148681640625,-789.9615,8.572431,62.1618,4.3568215,21.445211,2.7554295,14.681533,3.3220263,12.203272,3.7519183,12.562589,4.025279,0.6729474,3.1597848,5.736822,2.6095693,1.5307466,2.6775446,4.2936034,2.9078405,-0.5787569,3.3469276,0.78368706,4.0397887,1.6207147,3.1012204,9.0,1.0,0.5037945,72.42601,0.5379462,-0.3173952226933432,0.1199683472514152,0.6416569352149963,-0.9973649382591248,0.1071925119600771,0.1548507547694272,0.1422999839632354,0.2422099388246847,0.1096384319595732,0.182228878692806,0.0615794998301964,0.3318259867376051,-0.0478093935267689,0.4218500119245648,Stressed,0.09345793559064457,0.07506249964110123,0.12341984021551802,0.30442791562656757,0.10248560301428172,0.08928452958122779,0.21186169025152096,0.2493778844837946,0.060024938139860665,0.5426026777938247,0.6416569352149963,happy,Excited,0.060024938139860665,-0.060024938139860665,0.2493778844837946,0.0
2025-12-03 14:13:50.968291,7.0,Excited,0.122751198461477,0.0776472605857414,0.7060040955405301,0.0985127526284083,-0.0985127526284083,0.0505218287758767,-0.0505218287758767,0.1500703875524693,0.0295205141077127,0.0706050115872245,0.2886330785592267,0.0901747016356635,0.0770004020982332,0.2939959231799381,154350,176400,141.12514,52.698235,205.1659,0.37341493,5.2364485e-05,5.6268345e-06,2.4147743e-05,3517.0374917322024,161.9536669998228,3324.7514565732245,7800.40283203125,0.1561945134943181,-788.80365,8.028341,61.775425,5.1299515,20.280561,3.5825765,14.744831,3.568522,11.472655,2.8795335,11.521761,3.1607,-0.37698504,2.73582,5.061717,3.0690427,1.567068,2.9478652,5.4608502,3.4191177,1.195821,3.1928484,1.1524997,3.4681056,1.351961,3.1754727,5.0,1.0,0.5016642,67.02322,0.5033306,-0.3178940787527176,0.1125481277704238,0.615988552570343,-0.9973817467689514,0.1073254824418041,0.146005446687318,0.1602432435875562,0.2324633289434692,0.1017561819295617,0.1842268227680588,0.0679794936422317,0.3130408934011182,-0.120123409083488,0.409276111655477,Stressed,0.14885090529292389,0.07593240670581652,0.1191625067940979,0.23424079972399992,0.11119526422123131,0.08442713604763175,0.22619099431862616,0.23692501892303386,-0.0410151412157963,0.5279673052094982,0.615988552570343,happy,Stressed,-0.0410151412157963,0.0410151412157963,0.23692501892303386,0.0
2025-12-03 14:13:51.968588,8.0,Tired,-0.1788542100008817,-0.1868419422291837,0.7743972503199495,-0.175955995929037,0.175955995929037,-0.2347980639753978,0.2347980639753978,0.0713764652784207,0.0298974517473688,0.0791370996094882,0.1507819056304814,0.363709161097167,0.0794951669570233,0.225602742416901,176400,198450,151.32835,55.207535,187.6265,0.3648195,4.0960127e-05,4.2995243e-06,2.0037567e-05,3580.531543267863,204.19617023264112,3332.7313653040865,7838.330632990057,0.1496914950284091,-811.2018,11.834112,60.269104,4.525627,20.42335,3.8118505,14.761039,3.9611459,11.080936,3.210843,11.256082,3.4968479,-0.17575897,3.4454973,5.055473,3.6562994,-0.014030012,3.1076553,4.3371086,3.6412604,-1.4871845,2.8189921,0.594156,2.0185728,0.5545279,3.3661134,7.0,1.0,0.4722639,55.15471,0.49117732,-0.3223828226226828,0.1098554581403732,0.6378077864646912,-0.9979519844055176,0.099076126794195,0.1419193115053902,0.1652042594603393,0.2381966633062452,0.0970530909061363,0.1936051307181431,0.0649454173095506,0.1561615552397325,-0.2546123824259333,0.4421263542301614,Stressed,0.09253931914651155,0.07900975543860109,0.1268549687185153,0.13527017197959548,0.30415769060611864,0.0847625441417572,0.17740554488469587,0.022155248999382815,-0.22750420634723342,0.5750347126660766,0.6378077864646912,sad,Stressed,-0.22750420634723342,0.22750420634723342,0.022155248999382815,0.0
2025-12-03 14:13:52.968886,9.0,Tired,-0.1788542100008817,-0.1868419422291837,0.7743972503199495,-0.175955995929037,0.175955995929037,-0.2347980639753978,0.2347980639753978,0.0713764652784207,0.0298974517473688,0.0791370996094882,0.1507819056304814,0.363709161097167,0.0794951669570233,0.225602742416901,198450,220500,145.47025,49.380505,194.873,0.33945432,4.251651e-05,4.27442e-06,2.126603e-05,3470.6302017756684,197.67344903807984,3325.326505047732,7720.38740678267,0.1367853338068181,-813.6488,8.298326,62.441635,3.908723,21.210958,3.0157049,14.71159,3.6912754,11.6071615,3.6164281,12.734,3.2415376,0.17978011,3.1013486,6.058502,4.0496902,1.514586,3.1910372,5.556749,2.6176744,0.8986318,2.8923967,1.1347896,3.5047247,0.8775359,3.233592,7.0,1.0,0.47547367,69.77601,0.45568252,-0.3352821990535589,0.1022614687681198,0.6140538454055786,-0.9978742003440856,0.0974498210421915,0.1346724978811585,0.1858887627044546,0.2299832839760557,0.0870536592918668,0.1945681377042163,0.0703838374000563,0.1384141530485703,-0.2610620706413713,0.4383293595440347,Stressed,0.09036527505924205,0.07929865753442304,0.12439095491945844,0.13478228025399444,0.31036304157935324,0.08176271465747635,0.1790370709118476,0.011506808999382806,-0.23137401927649626,0.5727565158544006,0.6140538454055786,sad,Stressed,-0.23137401927649626,0.23137401927649626,0.011506808999382806,0.0
2025-12-03 14:13:53.969187,10.0,Tired,-0.1788542100008817,-0.1868419422291837,0.7743972503199495,-0.175955995929037,0.175955995929037,-0.2347980639753978,0.2347980639753978,0.0713764652784207,0.0298974517473688,0.0791370996094882,0.1507819056304814,0.363709161097167,0.0794951669570233,0.225602742416901,220500,242550,151.72414,56.21168,228.85071,0.37048608,4.0684517e-05,4.789893e-06,2.6056854e-05,3523.433375713781,235.7875841417919,3300.5006845292487,7736.782004616477,0.1517777876420454,-814.2125,8.65935,59.962868,9.609013,19.428175,5.677296,16.994368,8.248819,11.819096,4.227455,11.403581,3.2289515,-0.50100404,3.7690616,5.4032955,3.2979,0.51204747,3.0823932,4.74482,2.979263,0.7823639,3.1970909,0.3314657,2.704506,0.86137503,2.387737,9.0,1.0,0.46511984,74.806175,0.49910772,-0.3331068015846016,0.1115526780486106,0.6445356607437134,-0.9979657530784608,0.0952159931449489,0.1457113392730152,0.1618905317891102,0.2419593577443661,0.0968473227849338,0.1970905754780629,0.0612848797855626,0.1601267542334153,-0.2599743719068926,0.4429749641842801,Stressed,0.09367692747679904,0.08005538886657704,0.12798377704995156,0.13411213188482166,0.30316357230474994,0.08470081370539645,0.17630738362749948,0.0245343689993828,-0.23072140003580904,0.5755438786385478,0.6445356607437134,sad,Stressed,-0.23072140003580904,0.23072140003580904,0.0245343689993828,0.0
2025-12-03 14:13:54.969500,11.0,Stressed,0.0736728698575671,-0.1630632045159162,0.7620051996224931,0.0405920232873786,-0.0405920232873786,-0.2076549793628895,0.2076549793628895,0.095063916698754,0.0322374182690228,0.218488623345479,0.1496851259644833,0.1849106512148852,0.0816194641298685,0.2379948204381291,242550,264600,151.39162,54.77009,252.30977,0.36177754,4.168987e-05,3.314389e-06,1.823997e-05,3483.4020876977334,208.6799463228816,3320.6337977167127,7738.494873046875,0.1422119140625,-814.0989,8.861738,62.711075,5.3837905,21.693277,3.2803044,15.644419,3.0716903,11.653476,2.80252,12.245694,3.5360773,-1.0065486,3.1115148,4.5092053,2.5303245,0.41885188,3.5770998,5.390678,2.9933627,0.35840413,2.9799747,1.0611968,2.6954398,1.2783797,3.1589153,8.0,1.0,0.48165548,63.948475,0.48692632,-0.3310481976942753,0.1089501678943634,0.6322484016418457,-0.997915506362915,0.0993993710026889,0.142438564466131,0.1685246608779555,0.2373764897823846,0.0947264531264122,0.1914601017770074,0.0660743589674202,0.2802995935362664,-0.2470557011050957,0.4354776837584282,Stressed,0.1092763110289671,0.08000422332141818,0.22415498327655065,0.13459939947594496,0.17999485411380628,0.0855515608288316,0.1864186819969164,0.197648904900297,-0.21345870246942392,0.5660886901040542,0.6322484016418457,fear,Stressed,-0.21345870246942392,0.21345870246942392,0.197648904900297,0.0
2025-12-03 14:13:55.969816,12.0,Stressed,0.0736728698575671,-0.1630632045159162,0.7620051996224931,0.0405920232873786,-0.0405920232873786,-0.2076549793628895,0.2076549793628895,0.095063916698754,0.0322374182690228,0.218488623345479,0.1496851259644833,0.1849106512148852,0.0816194641298685,0.2379948204381291,264600,286650,152.48405,47.184692,192.27866,0.30944017,4.0007293e-05,4.052894e-06,2.153016e-05,3501.578770759465,165.40325280049976,3319.094768331815,7772.996937144886,0.1383500532670454,-814.4949,8.98487,62.631115,4.289,19.910608,2.682642,13.738481,3.6062922,11.012862,3.5180738,11.409717,3.3616302,-0.91675097,2.99759,5.539119,2.037139,1.3021061,2.3254554,5.0385566,3.234966,0.8128369,3.2092397,0.84027237,3.586066,0.42772353,3.218039,7.0,1.0,0.48970646,65.256546,0.41363633,-0.3247034441142036,0.093232125043869,0.6010874509811401,-0.9979996085166932,0.1022560272773613,0.1212353283455607,0.2074737353581689,0.2210289143729518,0.0789167984636582,0.1873351807258556,0.0817540154564433,0.2436545983237115,-0.2438833243150599,0.4276186623331811,Stressed,0.102915340192796,0.07876674700607264,0.21925071065372082,0.1354563963583467,0.19167957645787032,0.0808086644300054,0.19112257894362333,0.17566190790029695,-0.2115552763954024,0.5613732772489058,0.6010874509811401,fear,Stressed,-0.2115552763954024,0.2115552763954024,0.17566190790029695,0.0
